Dis No,Hazard  Group,Hazard Type,Specific Hazard Name,Hazard Type Final,ISO,Data Source Type,Source Level,Source Origin,Reliability Rating,Start Year,Start Month,Start Day,End Year,End Month,End Day,Event Season,Data Entry Date,Data Last Updated,Magnitude,Magnitude Scale,Region,Country,Total Deaths,No. Affected,Location,Total Economic Loss,No. Houses Damaged/Destroyed,No. Houses Damaged,No. Houses Destroyed,No. Infrastucture Destroyed/Damaged,Gender Data Availability,No.Gender Female,No.Gender Male,No. Gender Other,No. Children,No. Disabled Population,Glide Number,Source Website,Complimentry Resources,
MET-20210517-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,5,17,2021,0,0,Spring,28/12/2025,1/29/2026,508,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aranðelovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS Kragujevac,
MET-20210519-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,5,19,2021,0,0,Spring,28/12/2025,1/29/2026,100,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kragujevac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS Kragujevac,
MET-20210625-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,6,25,2021,0,0,Summer,28/12/2025,1/29/2026,195,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Smederevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Smederevo,
MET-20210611-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,6,11,2021,0,0,Summer,28/12/2025,1/29/2026,415,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Smederevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Smederevo,
MET-20210531-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,5,31,2021,0,0,Spring,28/12/2025,1/29/2026,55,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Smederevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Smederevo,
MET-20210513-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,5,13,2021,0,0,Spring,28/12/2025,1/29/2026,140,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Smederevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Smederevo,
MET-20210517-WBTC-SRB-0002,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2021,5,17,2021,0,0,Spring,28/12/2025,1/29/2026,100,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Sopot,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS Beograd,
GEO-20211218-WBTC-SRB-0001,GeophysicalHazards,Landslide,Mudflow,mass_movement,SRB,1,1,Desinventar,Very High,2021,12,18,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,9,Smederevo-Grad,N/A,N/A,N/A,N/A,N/A,Yes,5,4,N/A,5,N/A,N/A,https://www.desinventar.net/,,
GEO-20210127-WBTC-SRB-0001,GeophysicalHazards,Landslide,Mudflow,mass_movement,SRB,1,1,Desinventar,Very High,2021,1,27,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,6,Užice-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20211215-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,12,15,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Mali Zvornik,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Obilne snežne padavine - prob. el.eng - prekid saobraćaja
MET-20211213-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,12,13,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,1200,Lučani,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Usled sneznih pad.u prekidu su putni pravci i problem sa el
MET-20211213-WBTC-SRB-0002,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,12,13,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ivanjica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Usled sneznih padavina otezano odvijanje saobracaja
MET-20211207-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,12,7,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sjenica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Snezne padavine
MET-20210127-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,27,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sjenica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20210116-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,16,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Tutin,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Snezne padavine
MET-20211214-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,12,14,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Arilje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Usled sneznih padavina otezano odvijanje saobracaja
MET-20210326-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,3,26,2021,0,0,Spring,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ivanjica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Neprohodni putni pravci usle velike količine snega
MET-20210324-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,3,24,2021,0,0,Spring,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Crna Trava,N/A,N/A,N/A,N/A,N/A,No,30,50,N/A,10,N/A,N/A,https://www.desinventar.net/,,Snežne padavine parćenje jakim vetrom
MET-20210322-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,3,22,2021,0,0,Spring,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ivanjica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Neprohodni putni pravci usle velike količine snega
MET-20210318-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,3,18,2021,0,0,Spring,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Babušnica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Zavejani putni pravci, problemi sa električnom energijom"
MET-20210114-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,14,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Crna Trava,N/A,N/A,N/A,N/A,N/A,No,N/A,1,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Leskovac,snezne padavine
MET-20210128-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,28,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Crna Trava,N/A,N/A,N/A,N/A,N/A,No,230,250,N/A,20,N/A,N/A,https://www.desinventar.net/,OVS Leskovac,snezne padavine
MET-20210128-WBTC-SRB-0002,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,28,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Snežne padavine parćenje jakim vetrom
MET-20210127-WBTC-SRB-0002,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,27,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sjenica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Snežne padavine parćenje jakim vetrom
MET-20210117-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,17,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ivanjica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Zavejani putni pravci
MET-20210111-WBTC-SRB-0001,MeteorologicalHazards,Storm,Snowstorm,storm,SRB,1,1,Desinventar,Very High,2021,1,11,2021,0,0,Winter,12/29/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prijepolje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Obilne snežne padavine
HYDRO-20200624-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,24,2020,0,0,Summer,28/12/2025,1/29/2026,511,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prokuplje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prokuplje,
HYDRO-20200623-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Majdanpek,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Bor,
HYDRO-20200813-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,8,13,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sokobanja,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Zajecar,
HYDRO-20200704-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,7,4,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Boljevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Zajecar,
HYDRO-20200808-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,8,8,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Arilje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Uzice,
HYDRO-20200623-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Požega,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Uzice,
HYDRO-20200623-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,100,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prokuplje,
HYDRO-20200624-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,24,2020,0,0,Summer,28/12/2025,1/29/2026,200,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žitoraða,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prokuplje,komiyvestaj komisije broj 02-864/2020-01 od 25.06.2020. godine
HYDRO-20200623-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,3090,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Blace,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prokuplje,procena stete na poljoprivrednim kulturama broj II 02 1393/20-2 od 07.07.2020 godine
HYDRO-20200621-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,21,2020,0,0,Summer,28/12/2025,1/29/2026,34,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vrnjačka Banja,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Kraljevo,
HYDRO-20200622-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,1440,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,2,N/A,Kraljevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Kraljevo,
HYDRO-20200623-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Čačak-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Cacak,
HYDRO-20200623-WBTC-SRB-0006,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,192,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ivanjica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Cacak,izvestaji komisija broj 87/2020-09 od 28.06.2020. i 021-16/2020-01 od 02.07.2020. godine
HYDRO-20200623-WBTC-SRB-0007,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,269,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Gornji Milanovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Cacak,izvestaj komisije broj 1-217-8/2020 od 30.06.2020. godine
HYDRO-20200623-WBTC-SRB-0008,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,500,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Lučani,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Cacak,"formirane komisije broj 81, 82 i 83/2020-2 od 23.06.2020. godine"
HYDRO-20200616-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,16,2020,0,0,Summer,28/12/2025,1/29/2026,150,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Lučani,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Cacak,"resenje komisije broj 78/2020-2 od 19.06.2020. godine, popisana steta, ali nije novcano izrazena"
HYDRO-20200623-WBTC-SRB-0009,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vladimirci,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Sabac,
HYDRO-20200622-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,5,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Mali Zvornik,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Sabac,
HYDRO-20200622-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,2736,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Loznica-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Sabac,
HYDRO-20200622-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ljubovija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Sabac,
HYDRO-20200622-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,192,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Krupanj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Sabac,izvestaj opstinske komisije 217-42/2020 od 15.09.2020. godine
HYDRO-20200622-WBTC-SRB-0006,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,400,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Koceljeva,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Sabac,
HYDRO-20200623-WBTC-SRB-0010,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,300,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žagubica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Pozarevac,
HYDRO-20200617-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,17,2020,0,0,Summer,28/12/2025,1/29/2026,710,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žagubica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Pozarevac,
HYDRO-20200625-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,25,2020,0,0,Summer,28/12/2025,1/29/2026,300,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knić,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS Kragujevac,resenje opstinskog veca broj 401-936/2020-01 od 15.06.2020. godine
HYDRO-20200622-WBTC-SRB-0007,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prijepolje,
HYDRO-20200625-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,25,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prijepolje,
HYDRO-20200623-WBTC-SRB-0011,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Bajina Bašta,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Uzice,
HYDRO-20200623-WBTC-SRB-0012,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Arilje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Uzice,
HYDRO-20200623-WBTC-SRB-0013,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kosjerić,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Uzice,
HYDRO-20200624-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,24,2020,0,0,Summer,28/12/2025,1/29/2026,500,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Doljevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS Nis,
HYDRO-20200624-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,24,2020,0,0,Summer,28/12/2025,1/29/2026,30,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ćićevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Krusevac,
HYDRO-20200619-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,19,2020,0,0,Summer,28/12/2025,1/29/2026,350,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Brus,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Krusevac,
HYDRO-20200623-WBTC-SRB-0014,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,30,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Trstenik,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Krusevac,
HYDRO-20200623-WBTC-SRB-0015,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,23,2020,0,0,Summer,28/12/2025,1/29/2026,10,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kruševac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Krusevac,
HYDRO-20200616-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,16,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kruševac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Krusevac,
HYDRO-20200622-WBTC-SRB-0008,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2020,6,22,2020,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Mionica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Valjevo,
